ID Проекта,Название проекта,ID Товара,Название товара,Строка в Excel,Тираж в БД,Маршрут,Ссылка на Google Sheets,Проверено,Реальный тираж из Excel,Нужно ÷10
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,969,"Рюкзак

(альтернативный способ доставки)",8,3000,Доставка АВИА,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,969,"Рюкзак

(альтернативный способ доставки)",8,3000,Доставка ЖД,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,969,"Рюкзак

(альтернативный способ доставки)",8,5000,Доставка АВИА,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,969,"Рюкзак

(альтернативный способ доставки)",8,5000,Доставка ЖД,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,969,"Рюкзак

(альтернативный способ доставки)",8,10000,Доставка ЖД,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,969,"Рюкзак

(альтернативный способ доставки)",8,10000,Доставка АВИА,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,969,"Рюкзак

(альтернативный способ доставки)",8,20000,Доставка ЖД,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,969,"Рюкзак

(альтернативный способ доставки)",8,20000,Доставка АВИА,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,970,Рюкзак,15,3000,Доставка АВИА,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,970,Рюкзак,15,3000,Доставка ЖД,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,970,Рюкзак,15,5000,Доставка АВИА,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,970,Рюкзак,15,5000,Доставка ЖД,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,970,Рюкзак,15,10000,Доставка АВИА,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,970,Рюкзак,15,10000,Доставка ЖД,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,970,Рюкзак,15,20000,Доставка ЖД,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,970,Рюкзак,15,20000,Доставка АВИА,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,971,"Рюкзак

(альтернативный способ доставки)",19,3000,Доставка ЖД,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,971,"Рюкзак

(альтернативный способ доставки)",19,3000,Доставка АВИА,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,971,"Рюкзак

(альтернативный способ доставки)",19,5000,Доставка АВИА,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,971,"Рюкзак

(альтернативный способ доставки)",19,5000,Доставка ЖД,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,971,"Рюкзак

(альтернативный способ доставки)",19,10000,Доставка АВИА,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,971,"Рюкзак

(альтернативный способ доставки)",19,10000,Доставка ЖД,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,971,"Рюкзак

(альтернативный способ доставки)",19,20000,Доставка ЖД,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,971,"Рюкзак

(альтернативный способ доставки)",19,20000,Доставка АВИА,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,972,Рюкзак,25,3000,Доставка АВИА,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,972,Рюкзак,25,3000,Доставка ЖД,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,972,Рюкзак,25,5000,Доставка ЖД,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,972,Рюкзак,25,5000,Доставка АВИА,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,972,Рюкзак,25,10000,Доставка АВИА,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,972,Рюкзак,25,10000,Доставка ЖД,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,972,Рюкзак,25,20000,Доставка ЖД,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,972,Рюкзак,25,20000,Доставка АВИА,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,973,"Рюкзак

(альтернативный способ доставки)",29,3000,Доставка АВИА,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,973,"Рюкзак

(альтернативный способ доставки)",29,3000,Доставка ЖД,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,973,"Рюкзак

(альтернативный способ доставки)",29,5000,Доставка АВИА,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,973,"Рюкзак

(альтернативный способ доставки)",29,5000,Доставка ЖД,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,973,"Рюкзак

(альтернативный способ доставки)",29,10000,Доставка АВИА,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,973,"Рюкзак

(альтернативный способ доставки)",29,10000,Доставка ЖД,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,973,"Рюкзак

(альтернативный способ доставки)",29,20000,Доставка ЖД,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,973,"Рюкзак

(альтернативный способ доставки)",29,20000,Доставка АВИА,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,974,Рюкзак,33,3000,Доставка АВИА,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,974,Рюкзак,33,3000,Доставка ЖД,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,974,Рюкзак,33,5000,Доставка АВИА,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,974,Рюкзак,33,5000,Доставка ЖД,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,974,Рюкзак,33,10000,Доставка ЖД,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,974,Рюкзак,33,10000,Доставка АВИА,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,974,Рюкзак,33,20000,Доставка ЖД,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,974,Рюкзак,33,20000,Доставка АВИА,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,975,"Рюкзак

(альтернативный способ доставки)",37,3000,Доставка ЖД,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,975,"Рюкзак

(альтернативный способ доставки)",37,3000,Доставка АВИА,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,975,"Рюкзак

(альтернативный способ доставки)",37,5000,Доставка АВИА,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,975,"Рюкзак

(альтернативный способ доставки)",37,5000,Доставка ЖД,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
561,[Просчет-РФ] Светлана Фролова / Проработка новой позиции в коллекцию Тедди 29-05-2025,975,"Рюкзак

(альтернативный способ доставки)",37,10000,Доставка АВИА,https://docs.google.com/spreadsheets/d/12Gy84ubdGBiar4jY5Wz7pwMLi8cpRMyoUhuibLwK_lo,,,
